Culture,Isolation,Tissue,SampleState,SamplePlot,SampleRep,SampleID,Media,IsolateNum,Isolate,Reps.numerator,Reps.denominator,MorphoDate,Morphorep,Morphosp,MorphospLong,Morpho2,Update.from.original,Query.sequence,Taxon.assignment,Likelihood.weight,otu,Phylum,Class,Order,Family,Genus,otu.tree,otu.num,voucher
9/11/20,9/20/20,Root,IN,NE,4,IN-NE-4,Armillaria,244,GW20_244,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/11/20,9/20/20,Root,IN,NE,4,IN-NE-4,Armillaria,246,GW20_246,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,167,GW20_167,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,168,GW20_168,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,170,GW20_170,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,171,GW20_171,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,172,GW20_172,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,GYRBA,173,GW20_173,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/10/20,10/9/20,Root,IN,NE,5,IN-NE-5,MSJ,523,GW20_523,1,10,10/28/20,6,3,IN-6-3,IN-6-3,,Root_523,Sclerostagonospora_opuntiae,"0.331871, 0.208551, 0.153929, 0.118431, 0.098262, 0.019370, 0.016631, 0.015508",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_523, GW20_524"
9/10/20,10/9/20,Root,IN,NE,5,IN-NE-5,MSJ,524,GW20_524,1,10,10/28/20,6,3,IN-6-3,IN-6-3,,Root_523,Sclerostagonospora_opuntiae,"0.331871, 0.208551, 0.153929, 0.118431, 0.098262, 0.019370, 0.016631, 0.015508",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_523, GW20_524"
9/10/20,9/20/20,Root,IN,NE,5,IN-NE-5,1/2PDA++,165,GW20_165,1,10,10/1/20,3,,Single,Single,,Root_165,Sclerostagonospora_opuntiae,"0.279303, 0.178515, 0.151934, 0.124100, 0.104526, 0.046204, 0.024398, 0.022857, 0.022832",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_165
9/8/20,9/14/20,Root,IN,NE,8,IN-NE-8,GYRBA,39,GW20_39,1,10,9/24/20,1,7,IN-1-7,IN-1-7,,Root_103,Sclerostagonospora_opuntiae,"0.345505, 0.149981, 0.137633, 0.110713, 0.100169, 0.044325, 0.022616, 0.021272, 0.021244",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_103, GW20_39"
9/9/20,9/20/20,Root,IN,NE,12,IN-NE-12,GYRBA,276,GW20_276,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/8/20,9/16/20,Root,IN,NE,13,IN-NE-13,MSJ,103,GW20_103,1,10,9/24/20,1,7,IN-1-7,IN-1-7,,Root_103,Sclerostagonospora_opuntiae,"0.345505, 0.149981, 0.137633, 0.110713, 0.100169, 0.044325, 0.022616, 0.021272, 0.021244",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_103, GW20_39"
9/15/20,9/25/20,Root,IN,SW,1,IN-SW-1,MSJ,356,GW20_356,1,10,9/25/20,4,2,IN-4-2,IN-4-2,,Root_329,Sclerostagonospora_opuntiae,"0.349948, 0.160569, 0.148057, 0.117516, 0.105231, 0.027969, 0.019792, 0.018671, 0.018643",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_329
9/15/20,10/14/20,Root,IN,SW,1,IN-SW-1,1/2PDA++,625,GW20_625,1,10,10/28/20,7,16,IN-7-16,IN-7-16,,Root_625,Sclerostagonospora_opuntiae,"0.355394, 0.145560, 0.135307, 0.109019, 0.099184, 0.043548, 0.022520, 0.021215, 0.021184",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_625
9/15/20,9/25/20,Root,IN,SW,1,IN-SW-1,GYRBA,312,GW20_312,1,10,9/25/20,4,,Single,Single,,Root_312,Sclerostagonospora_opuntiae,"0.334454, 0.155334, 0.140155, 0.112870, 0.100887, 0.044842, 0.022807, 0.021420, 0.021394",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_312
9/15/20,9/25/20,Root,IN,SW,1,IN-SW-1,MSJ,357,GW20_357,1,10,9/25/20,4,,Single,Single,,Root_357,Sclerostagonospora_opuntiae,"0.356529, 0.145119, 0.135033, 0.108879, 0.099014, 0.043396, 0.022523, 0.021221, 0.021190",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_357
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,GYRBA,262,GW20_262,1,10,10/1/20,3,17,IN-3-17,IN-3-17,,Root_263,Sclerostagonospora_opuntiae,"0.348890, 0.148606, 0.136824, 0.110310, 0.099680, 0.043855, 0.022631, 0.021300, 0.021271",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_263, GW20_267"
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,1/2PDA++,263,GW20_263,1,10,10/1/20,3,17,IN-3-17,IN-3-17,,Root_263,Sclerostagonospora_opuntiae,"0.348890, 0.148606, 0.136824, 0.110310, 0.099680, 0.043855, 0.022631, 0.021300, 0.021271",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_263, GW20_267"
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,1/2PDA++,264,GW20_264,1,10,10/1/20,3,17,IN-3-17,IN-3-17,,Root_263,Sclerostagonospora_opuntiae,"0.348890, 0.148606, 0.136824, 0.110310, 0.099680, 0.043855, 0.022631, 0.021300, 0.021271",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_263, GW20_267"
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,1/2PDA++,265,GW20_265,1,10,10/1/20,3,17,IN-3-17,IN-3-17,,Root_263,Sclerostagonospora_opuntiae,"0.348890, 0.148606, 0.136824, 0.110310, 0.099680, 0.043855, 0.022631, 0.021300, 0.021271",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_263, GW20_267"
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,1/2PDA++,266,GW20_266,1,10,10/1/20,3,17,IN-3-17,IN-3-17,,Root_263,Sclerostagonospora_opuntiae,"0.348890, 0.148606, 0.136824, 0.110310, 0.099680, 0.043855, 0.022631, 0.021300, 0.021271",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_263, GW20_267"
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,1/2PDA++,267,GW20_267,1,10,10/1/20,3,17,IN-3-17,IN-3-17,,Root_263,Sclerostagonospora_opuntiae,"0.348890, 0.148606, 0.136824, 0.110310, 0.099680, 0.043855, 0.022631, 0.021300, 0.021271",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,"GW20_263, GW20_267"
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,SFA,270,GW20_270,1,10,10/1/20,3,2,IN-3-2,IN-3-2,,Root_270,Sclerostagonospora_opuntiae,"0.362918, 0.141928, 0.133561, 0.107269, 0.098794, 0.043472, 0.022305, 0.021031, 0.020999",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_270
9/17/20,10/2/20,Root,WA,SE,14,WA-SE-14,GYRBA,402,GW20_402,1,10,10/12/20,5,12,WA-5-12,WA-5-12,,Root_402,Sclerostagonospora_opuntiae,"0.172551, 0.172336, 0.127795, 0.123774, 0.102920, 0.039458, 0.038482, 0.037624, 0.037617, 0.035761, 0.030537",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_402
9/17/20,10/2/20,Root,WA,SW,19,WA-SW-19,GYRBA,412,GW20_412,1,10,10/12/20,5,16,WA-5-16,WA-5-16-1,Split,Root_414,Sclerostagonospora_opuntiae,"0.365646, 0.135329, 0.127755, 0.104258, 0.094061, 0.040081, 0.023113, 0.022036, 0.020827, 0.020792",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_414
9/17/20,10/2/20,Root,WA,SW,19,WA-SW-19,GYRBA,414,GW20_414,1,10,10/12/20,5,16,WA-5-16,WA-5-16-1,Split,Root_414,Sclerostagonospora_opuntiae,"0.365646, 0.135329, 0.127755, 0.104258, 0.094061, 0.040081, 0.023113, 0.022036, 0.020827, 0.020792",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_414
9/17/20,10/2/20,Root,WA,SW,19,WA-SW-19,GYRBA,418,GW20_418,1,10,10/12/20,5,16,WA-5-16,WA-5-16-1,Split,Root_414,Sclerostagonospora_opuntiae,"0.365646, 0.135329, 0.127755, 0.104258, 0.094061, 0.040081, 0.023113, 0.022036, 0.020827, 0.020792",Pezizo.OTU18.3,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Pezizo,18.3,GW20_414
9/11/20,10/9/20,Root,IN,NE,6,IN-NE-6,SFA,525,GW20_525,1,10,10/28/20,6,4,IN-6-4,IN-6-4,,Root_525,Septoriella_poae,"0.155863, 0.147547, 0.122765, 0.115667, 0.099083, 0.095492, 0.036374, 0.035895, 0.034640, 0.033671, 0.033669",Pezizo.OTU18.4,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Septoriella,Pezizo,18.4,"GW20_525, GW20_526"
9/11/20,10/9/20,Root,IN,NE,6,IN-NE-6,SFA,526,GW20_526,1,10,10/28/20,6,4,IN-6-4,IN-6-4,,Root_525,Septoriella_poae,"0.155863, 0.147547, 0.122765, 0.115667, 0.099083, 0.095492, 0.036374, 0.035895, 0.034640, 0.033671, 0.033669",Pezizo.OTU18.4,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Septoriella,Pezizo,18.4,"GW20_525, GW20_526"
9/22/20,10/2/20,Root,WA,N,3,WA-N-3,1/2PDA++,476,GW20_476,1,10,10/12/20,5,48,WA-5-48,WA-5-48,,Root_476,Ilyonectria_capensis,0.969798,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_476
9/22/20,10/2/20,Root,WA,N,3,WA-N-3,1/2PDA++,477,GW20_477,1,10,10/12/20,5,48,WA-5-48,WA-5-48,,Root_476,Ilyonectria_capensis,0.969798,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_476
9/17/20,10/2/20,Root,WA,N,6,WA-N-6,GYRBA,426,GW20_426,1,10,10/12/20,5,27,WA-5-27,WA-5-27,Unsplit from 5-14-2,Root_426,Ilyonectria_capensis,0.968349,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_426
9/9/20,9/16/20,Root,WA,N,11,WA-N-11,GYRBA,142,GW20_142,1,10,9/28/20,2,12,WA-2-12,WA-2-12,,Root_143,Ilyonectria_capensis,0.967035,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_143
9/9/20,9/16/20,Root,WA,N,11,WA-N-11,GYRBA,143,GW20_143,1,10,9/28/20,2,12,WA-2-12,WA-2-12,,Root_143,Ilyonectria_capensis,0.967035,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_143
9/11/20,9/20/20,Root,WA,N,11,WA-N-11,MSJ,227,GW20_227,1,10,10/1/20,3,16,WA-3-16,WA-3-16,,Root_282,Ilyonectria_capensis,0.968783,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_282
9/9/20,9/16/20,Root,WA,N,12,WA-N-12,Armillaria,118,GW20_118,1,10,9/28/20,2,1,WA-2-1,WA-2-1,,Root_118,Ilyonectria_capensis,0.967245,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_118
9/9/20,9/16/20,Root,WA,N,12,WA-N-12,1/2PDA++,123,GW20_123,1,10,9/28/20,2,1,WA-2-1,WA-2-1,,Root_118,Ilyonectria_capensis,0.967245,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_118
9/9/20,9/16/20,Root,WA,N,12,WA-N-12,GYRBA,121,GW20_121,1,10,9/28/20,2,4,WA-2-4,WA-2-4,,Root_121,Ilyonectria_capensis,0.981823,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_121
9/9/20,9/20/20,Root,WA,N,12,WA-N-12,Armillaria,282,GW20_282,1,10,10/1/20,3,16,WA-3-16,WA-3-16,,Root_282,Ilyonectria_capensis,0.968783,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_282
9/9/20,9/20/20,Root,WA,N,12,WA-N-12,SFA,289,GW20_289,1,10,10/1/20,3,20,WA-3-20,WA-3-20-1,Split,Root_289,Ilyonectria_capensis,0.966318,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_289
9/9/20,10/9/20,Root,WA,N,12,WA-N-12,MSJ,527,GW20_527,1,10,10/28/20,6,6,WA-6-6,WA-6-6,,Root_527,Ilyonectria_capensis,0.981159,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,"GW20_527, GW20_528"
9/9/20,10/9/20,Root,WA,N,12,WA-N-12,MSJ,528,GW20_528,1,10,10/28/20,6,6,WA-6-6,WA-6-6,,Root_527,Ilyonectria_capensis,0.981159,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,"GW20_527, GW20_528"
9/8/20,10/2/20,Root,WA,SE,15,WA-SE-15,MSJ,389,GW20_389,1,10,10/12/20,5,8,WA-5-8,WA-5-8,,Root_389,Ilyonectria_capensis,0.970053,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_389
9/15/20,9/25/20,Root,WA,SW,4,WA-N-11,SFA,311,GW20_311_1,1,10,9/25/20,NA,,Single,Single,,Root_311_1,Ilyonectria_capensis,0.967245,Pezizo.OTU19,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,19,GW20_311_1
9/11/20,9/20/20,Root,IN,SW,2,IN-SW-2,MSJ,271,GW20_271,1,10,10/1/20,3,18,IN-3-18,IN-3-18,,Root_271,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.340568, 0.318017, 0.317048",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_271
9/9/20,9/16/20,Root,WA,N,1,WA-N-1,Armillaria,133,GW20_133,1,10,9/28/20,2,2,WA-2-2,WA-2-2,,Root_119,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.334839, 0.331605, 0.330142",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_119
9/9/20,9/16/20,Root,WA,N,1,WA-N-1,GYRBA,131,GW20_131,1,10,9/28/20,2,9,WA-2-9,WA-2-9,,Root_131,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.335380, 0.331686, 0.330082",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_131
9/9/20,9/16/20,Root,WA,N,2,WA-N-2,Armillaria,151,GW20_151,1,10,9/28/20,2,13,WA-2-13,WA-2-13,,Root_151,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.338077, 0.327401, 0.326225",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_151
9/17/20,10/2/20,Root,WA,N,3,WA-N-3,1/2PDA++,454,GW20_454,1,10,10/12/20,5,4,WA-5-4,WA-5-4-2,Split,Root_454,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.340698, 0.318022, 0.317047",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_454
9/22/20,10/2/20,Root,WA,N,3,WA-N-3,Armillaria,459a,GW20_459a,1,10,10/12/20,5,5,WA-5-5,WA-5-5,,Root_383,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.337898, 0.327386, 0.326219",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_383
9/22/20,10/14/20,Root,WA,N,3,WA-N-3,MSJ,613,GW20_613,1,10,10/28/20,7,16,WA-7-16,WA-7-16,,Root_613,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.341705, 0.318055, 0.317053",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,"GW20_613, GW20_638"
9/9/20,9/16/20,Root,WA,N,12,WA-N-12,Armillaria,119,GW20_119,1,10,9/28/20,2,2,WA-2-2,WA-2-2,,Root_119,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.334839, 0.331605, 0.330142",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_119
9/22/20,10/12/20,Root,WA,N,18,WA-N-18,MSJ,566,GW20_566,1,10,10/28/20,7,4,WA-7-4,WA-7-4,,Root_567,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.308402, 0.288160, 0.286859, 0.113580",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_567
9/22/20,10/12/20,Root,WA,N,18,WA-N-18,MSJ,567,GW20_567,1,10,10/28/20,7,4,WA-7-4,WA-7-4,,Root_567,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.308402, 0.288160, 0.286859, 0.113580",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_567
9/8/20,9/20/20,Root,WA,SE,3,WA-SE-3,SFA,300,GW20_300,1,10,9/25/20,NA,,Morpho-1,Morpho-1,,Root_300,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.334839, 0.331605, 0.330142",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,"GW20_300, GW20_301"
9/8/20,9/20/20,Root,WA,SE,3,WA-SE-3,SFA,301,GW20_301,1,10,9/25/20,NA,,Morpho-1,Morpho-1,,Root_300,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.334839, 0.331605, 0.330142",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,"GW20_300, GW20_301"
9/8/20,9/14/20,Root,WA,SE,3,WA-SE-3,1/2PDA++,3,GW20_3,1,10,9/24/20,1,3,WA-1-3,WA-1-3,,Root_3,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.334840, 0.331605, 0.330142",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_3
9/8/20,9/20/20,Root,WA,SE,3,WA-SE-3,MSJ,298,GW20_298,1,10,10/1/20,3,18,WA-3-18,WA-3-18-2,Split,Root_298,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.336532, 0.329319, 0.328080",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_298
9/8/20,9/20/20,Root,WA,SE,3,WA-SE-3,MSJ,299,GW20_299,1,10,10/1/20,3,18,WA-3-18,WA-3-18-2,Split,Root_298,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.336532, 0.329319, 0.328080",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_298
9/11/20,10/2/20,Root,WA,SE,8,WA-SE-8,Armillaria,383,GW20_383,1,10,10/12/20,5,5,WA-5-5,WA-5-5,,Root_383,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.337898, 0.327386, 0.326219",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_383
9/22/20,10/26/20,Root,WA,SE,10,WA-SE-10,Armillaria,653,GW20_653,1,10,10/28/20,8,7,M-8-7,M-8-7,,Root_653,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.339653, 0.309416, 0.308532",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_653
9/22/20,10/14/20,Root,WA,SE,10,WA-SE-10,MSJ,638,GW20_638,1,10,10/28/20,7,13,WA-7-13,WA-7-16,Split and lump,Root_613,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.341705, 0.318055, 0.317053",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,"GW20_613, GW20_638"
9/10/20,10/14/20,Root,WA,SW,6,WA-SW-6,Armillaria,632,GW20_632,1,10,10/28/20,7,15,WA-7-15,WA-7-15-2,Split,Root_632,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.300004, 0.283161, 0.279111, 0.134261",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_632
9/15/20,9/25/20,Root,WA,SW,8,WA-SW-8,MSJ,326,GW20_326,1,10,9/25/20,NA,,Single,Single,,Root_326,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.334839, 0.331605, 0.330142",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_326
9/15/20,9/25/20,Root,WA,SW,8,WA-SW-8,1/2PDA++,322,GW20_322,1,10,9/25/20,4,3,WA-4-3,WA-4-3,,Root_322,"Dactylonectria_torresensis,Ilyonectria_capensis,Ilyonectria_leucospermi","0.338077, 0.327401, 0.326225",Pezizo.OTU20,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Pezizo,20,GW20_322
